series,team_display,department_display,driver,driver_value,current_value,unit,expected_productivity,ci80_lower,ci80_upper,ci95_lower,ci95_upper
8__0,Team 8,Finishing,Overtime,2841.6000000000004,960.0,min,0.6953643266636838,0.6621794022072982,0.7284757490311011,0.6387525573760493,0.7470705607189211
8__0,Team 8,Finishing,Overtime,3155.2000000000003,960.0,min,0.6946881174629587,0.661268866940475,0.7276694360258196,0.6379557820903209,0.7465045003486326
8__0,Team 8,Finishing,Overtime,3468.8,960.0,min,0.6940751677448034,0.6606529510102316,0.7271084688402278,0.6373800128794059,0.7459862553746902
8__0,Team 8,Finishing,Overtime,3782.4,960.0,min,0.6935145869577238,0.66014029133053,0.7264495051729695,0.6368945382634968,0.7455624724823611
8__0,Team 8,Finishing,Overtime,4096.0,960.0,min,0.6929980799647788,0.6596465604933617,0.726008060486694,0.6360724325020586,0.7453046363033261
8__0,Team 8,Finishing,Overtime,4409.6,960.0,min,0.6925191820351974,0.6591960014198178,0.7256016631078293,0.6353906849884344,0.7449695560494943
8__0,Team 8,Finishing,Overtime,4723.200000000001,960.0,min,0.6920727565811536,0.6585877862097034,0.7250749750398789,0.6348574071774963,0.7446054218364793
8__0,Team 8,Finishing,Overtime,5036.8,960.0,min,0.691654654245838,0.6578659446171394,0.7246362327148989,0.6343581162047099,0.7443730796773641
8__0,Team 8,Finishing,Overtime,5350.400000000001,960.0,min,0.6912614748614065,0.6572193182149945,0.7243432656091923,0.6338887884794249,0.7441546467513859
8__0,Team 8,Finishing,Overtime,5664.0,960.0,min,0.6908903971271072,0.6566121556007265,0.7240980246962423,0.6334496065837896,0.7439485449174206
8__0,Team 8,Finishing,Overtime,5977.6,960.0,min,0.6905390541209965,0.6560392334153555,0.7238855773453687,0.6329918857410413,0.7437534505920933
8__0,Team 8,Finishing,Overtime,6291.200000000001,960.0,min,0.6902054405928169,0.6556778847602571,0.7234691346363836,0.6323751790429389,0.7435382003215122
8__0,Team 8,Finishing,Overtime,6604.8,960.0,min,0.689887842769771,0.6553480942835519,0.7231120979075364,0.6317880705960692,0.7431239125500146
8__0,Team 8,Finishing,Overtime,6918.400000000001,960.0,min,0.6895847844153719,0.6548783538338142,0.722884825186199,0.6312810076560216,0.742727143628025
8__0,Team 8,Finishing,Overtime,7232.0,960.0,min,0.6892949848230472,0.6545993366788875,0.7226643033272027,0.6309283170794077,0.742511964215108
8__0,Team 8,Finishing,Overtime,7545.6,960.0,min,0.6890173257084985,0.6543931449097099,0.7223833058726502,0.6303625014210782,0.7422711852055224
8__0,Team 8,Finishing,Overtime,7859.200000000001,960.0,min,0.6887508248295221,0.6541022082331419,0.7222026720188417,0.6297885782263135,0.7419711772930141
8__0,Team 8,Finishing,Overtime,8172.8,960.0,min,0.6884946147561481,0.6537972091063667,0.7220366749079783,0.6292367657049639,0.7416821291285396
8__0,Team 8,Finishing,Overtime,8486.400000000001,960.0,min,0.6882479256292802,0.6534640252542913,0.7217718295491187,0.628732109516039,0.7414188482206766
8__0,Team 8,Finishing,Overtime,8800.0,960.0,min,0.6880100710407648,0.6531530819133943,0.7215867158351462,0.6282877620532289,0.741218721516928
8__0,Team 8,Finishing,Overtime,9113.6,960.0,min,0.6877804363801528,0.6528066306026671,0.7214262219040367,0.6279919600534279,0.7410255067033602
8__0,Team 8,Finishing,Overtime,9427.2,960.0,min,0.687558469148275,0.6524594842461122,0.7211974180356849,0.627759133268707,0.7408387392721245
8__0,Team 8,Finishing,Overtime,9740.800000000001,960.0,min,0.6873436708521016,0.6522416045973991,0.7210450938834005,0.6275338690744043,0.7406223150736602
8__0,Team 8,Finishing,Overtime,10054.400000000001,960.0,min,0.6871355901807755,0.6519496134036092,0.7209259129634752,0.6273156900000624,0.740380271357591
8__0,Team 8,Finishing,Overtime,10368.0,960.0,min,0.6869338172271475,0.6516644971531627,0.7208103624354466,0.6271041624632178,0.7401455216795059
8__0,Team 8,Finishing,SMV,1.8999999999999997,2.8999999999999995,,0.7223477501413356,0.6894156079633607,0.7539692751878796,0.6687324662793274,0.7736094032702807
8__0,Team 8,Finishing,SMV,2.806666666666666,2.8999999999999995,,0.7039842815837694,0.6712652928037024,0.7372373075687867,0.6485236395910442,0.755780223638438
8__0,Team 8,Finishing,SMV,2.8999999999999995,2.8999999999999995,,0.7023132747534468,0.66955871828643,0.7353490633171683,0.647024127093711,0.7552491192116213
8__0,Team 8,Finishing,SMV,3.713333333333333,2.8999999999999995,,0.6890508762603511,0.6549580817829125,0.7229524741426973,0.6319003461401578,0.7433731384328112
8__0,Team 8,Finishing,SMV,4.619999999999999,2.8999999999999995,,0.6764330829851878,0.6410855063028658,0.7121300659124405,0.6176614517859473,0.7316253914014171
