series,day_index,split_code,team_display,department_display,no_of_style_change,is_burn_in,date,driver_code,influence,driver
11__1,17,0,Team 11,Sewing,0,False,2015-01-21,style_change,0.029974989269672,Style Changes
11__1,18,0,Team 11,Sewing,0,False,2015-01-22,style_change,0.0299738761572121,Style Changes
11__1,19,0,Team 11,Sewing,0,False,2015-01-24,style_change,0.0299345454346448,Style Changes
11__1,20,0,Team 11,Sewing,0,False,2015-01-25,style_change,0.0299238133735202,Style Changes
11__1,21,0,Team 11,Sewing,0,False,2015-01-26,style_change,0.029926369428521,Style Changes
11__1,22,0,Team 11,Sewing,0,False,2015-01-27,style_change,0.029917236507342,Style Changes
11__1,23,0,Team 11,Sewing,0,False,2015-01-28,style_change,0.029961367292096,Style Changes
11__1,24,0,Team 11,Sewing,0,False,2015-01-29,style_change,0.0299911913751914,Style Changes
11__1,25,0,Team 11,Sewing,0,False,2015-01-31,style_change,0.0300106963444711,Style Changes
11__1,26,0,Team 11,Sewing,0,False,2015-02-01,style_change,0.0300732413156757,Style Changes
11__1,27,0,Team 11,Sewing,0,False,2015-02-02,style_change,0.0301050673658604,Style Changes
11__1,28,0,Team 11,Sewing,0,False,2015-02-03,style_change,0.0301044496297587,Style Changes
11__1,29,0,Team 11,Sewing,0,False,2015-02-04,style_change,0.0301376055549522,Style Changes
11__1,30,0,Team 11,Sewing,0,False,2015-02-05,style_change,0.0301595073190407,Style Changes
11__1,31,0,Team 11,Sewing,0,False,2015-02-07,style_change,0.030160553082192,Style Changes
11__1,32,0,Team 11,Sewing,0,False,2015-02-08,style_change,0.0301612008566516,Style Changes
11__1,33,0,Team 11,Sewing,0,False,2015-02-09,style_change,0.0300929255455554,Style Changes
11__1,34,0,Team 11,Sewing,0,False,2015-02-10,style_change,0.0300050824957378,Style Changes
11__1,35,0,Team 11,Sewing,1,False,2015-02-11,style_change,0.0298323271784075,Style Changes
11__1,36,0,Team 11,Sewing,2,False,2015-02-12,style_change,0.0293869251175305,Style Changes
11__1,37,0,Team 11,Sewing,2,False,2015-02-14,style_change,0.029154524790605,Style Changes
11__1,38,0,Team 11,Sewing,2,False,2015-02-15,style_change,0.0292460189038699,Style Changes
11__1,39,0,Team 11,Sewing,2,False,2015-02-16,style_change,0.0289433202146834,Style Changes
11__1,40,0,Team 11,Sewing,2,False,2015-02-17,style_change,0.0290961703347689,Style Changes
11__1,41,1,Team 11,Sewing,2,False,2015-02-18,style_change,0.0298282132822799,Style Changes
11__1,42,1,Team 11,Sewing,2,False,2015-02-19,style_change,0.0299885489296695,Style Changes
11__1,43,1,Team 11,Sewing,2,False,2015-02-22,style_change,0.0303337146740909,Style Changes
11__1,44,1,Team 11,Sewing,2,False,2015-02-23,style_change,0.0309643206155842,Style Changes
11__1,45,1,Team 11,Sewing,2,False,2015-02-24,style_change,0.0312600116575361,Style Changes
11__1,46,1,Team 11,Sewing,0,False,2015-02-25,style_change,0.0311408156846948,Style Changes
11__1,47,1,Team 11,Sewing,2,False,2015-02-26,style_change,0.0314039656608696,Style Changes
11__1,48,1,Team 11,Sewing,2,False,2015-02-28,style_change,0.0314595352847273,Style Changes
11__1,49,1,Team 11,Sewing,0,False,2015-03-01,style_change,0.031625108325828,Style Changes
11__1,50,2,Team 11,Sewing,0,False,2015-03-02,style_change,0.0315553353602589,Style Changes
11__1,51,2,Team 11,Sewing,0,False,2015-03-03,style_change,0.0314861406762502,Style Changes
11__1,52,2,Team 11,Sewing,0,False,2015-03-04,style_change,0.0313253158385454,Style Changes
11__1,53,2,Team 11,Sewing,0,False,2015-03-05,style_change,0.0311919227508506,Style Changes
11__1,54,2,Team 11,Sewing,0,False,2015-03-07,style_change,0.0310685288461416,Style Changes
11__1,55,2,Team 11,Sewing,0,False,2015-03-08,style_change,0.0309214349529498,Style Changes
11__1,56,2,Team 11,Sewing,0,False,2015-03-09,style_change,0.0307863938039166,Style Changes
11__1,57,2,Team 11,Sewing,0,False,2015-03-10,style_change,0.0306551015810034,Style Changes
11__1,58,2,Team 11,Sewing,0,False,2015-03-11,style_change,0.0305492800509419,Style Changes
12__0,0,0,Team 12,Finishing,0,True,2015-01-19,style_change,0.0297462689471796,Style Changes
12__0,1,0,Team 12,Finishing,0,True,2015-01-22,style_change,0.0297041109297433,Style Changes
12__0,2,0,Team 12,Finishing,0,True,2015-01-24,style_change,0.0297438486856109,Style Changes
12__0,3,0,Team 12,Finishing,0,True,2015-01-25,style_change,0.0297447884678875,Style Changes
12__0,4,0,Team 12,Finishing,0,True,2015-01-26,style_change,0.0297615862765806,Style Changes
12__0,5,0,Team 12,Finishing,0,True,2015-01-27,style_change,0.0297799453743635,Style Changes
12__0,6,0,Team 12,Finishing,0,True,2015-01-28,style_change,0.0297886823873902,Style Changes
12__0,7,0,Team 12,Finishing,0,True,2015-01-29,style_change,0.029783515769165,Style Changes
12__0,8,0,Team 12,Finishing,0,False,2015-01-31,style_change,0.0298209524398523,Style Changes
12__0,9,0,Team 12,Finishing,0,False,2015-02-01,style_change,0.0298202025646847,Style Changes
12__0,10,0,Team 12,Finishing,0,False,2015-02-02,style_change,0.0298218563618823,Style Changes
12__0,11,0,Team 12,Finishing,0,False,2015-02-03,style_change,0.0298257128901361,Style Changes
12__0,12,0,Team 12,Finishing,0,False,2015-02-04,style_change,0.0298240936333171,Style Changes
12__0,13,0,Team 12,Finishing,0,False,2015-02-05,style_change,0.0298377714890577,Style Changes
12__0,14,0,Team 12,Finishing,0,False,2015-02-07,style_change,0.0298492293253838,Style Changes
12__0,15,0,Team 12,Finishing,0,False,2015-02-08,style_change,0.0298591947765122,Style Changes
12__0,16,0,Team 12,Finishing,0,False,2015-02-09,style_change,0.0298417905361494,Style Changes
12__0,17,0,Team 12,Finishing,0,False,2015-02-10,style_change,0.0298968049164757,Style Changes
12__0,18,0,Team 12,Finishing,0,False,2015-02-11,style_change,0.0299467017188938,Style Changes
12__0,19,0,Team 12,Finishing,0,False,2015-02-12,style_change,0.0299478411571031,Style Changes
12__0,20,0,Team 12,Finishing,0,False,2015-02-14,style_change,0.0299471355775112,Style Changes
12__0,21,0,Team 12,Finishing,0,False,2015-02-15,style_change,0.0299505896401848,Style Changes
12__0,22,0,Team 12,Finishing,0,False,2015-02-16,style_change,0.0299546320971106,Style Changes
12__0,23,0,Team 12,Finishing,0,False,2015-02-17,style_change,0.0299621311919565,Style Changes
12__0,24,1,Team 12,Finishing,0,False,2015-02-18,style_change,0.0299651872861755,Style Changes
12__0,25,1,Team 12,Finishing,0,False,2015-02-19,style_change,0.0299512143907686,Style Changes
12__0,26,1,Team 12,Finishing,0,False,2015-02-22,style_change,0.0299502122594176,Style Changes
12__0,27,1,Team 12,Finishing,0,False,2015-02-23,style_change,0.0299561105118837,Style Changes
12__0,28,1,Team 12,Finishing,0,False,2015-02-25,style_change,0.0299432835882263,Style Changes
12__0,29,1,Team 12,Finishing,0,False,2015-02-26,style_change,0.029926269437716,Style Changes
12__0,30,1,Team 12,Finishing,0,False,2015-02-28,style_change,0.0299103406908722,Style Changes
12__0,31,2,Team 12,Finishing,0,False,2015-03-02,style_change,0.0298942564064883,Style Changes
12__0,32,2,Team 12,Finishing,0,False,2015-03-03,style_change,0.0298808376680766,Style Changes
12__0,33,2,Team 12,Finishing,0,False,2015-03-04,style_change,0.0298829606199784,Style Changes
12__0,34,2,Team 12,Finishing,0,False,2015-03-05,style_change,0.0298842797643875,Style Changes
12__0,35,2,Team 12,Finishing,0,False,2015-03-07,style_change,0.0298854879932523,Style Changes
12__0,36,2,Team 12,Finishing,0,False,2015-03-08,style_change,0.0298900906923488,Style Changes
12__0,37,2,Team 12,Finishing,0,False,2015-03-09,style_change,0.0310577266377394,Style Changes
12__0,38,2,Team 12,Finishing,0,False,2015-03-10,style_change,0.0310726255969483,Style Changes
12__0,39,2,Team 12,Finishing,0,False,2015-03-11,style_change,0.0310923645148999,Style Changes
12__1,0,0,Team 12,Sewing,0,True,2015-01-01,style_change,0.0296735393408881,Style Changes
12__1,1,0,Team 12,Sewing,0,True,2015-01-03,style_change,0.0296911516768681,Style Changes
12__1,2,0,Team 12,Sewing,0,True,2015-01-04,style_change,0.0296743036955551,Style Changes
12__1,3,0,Team 12,Sewing,0,True,2015-01-05,style_change,0.0296579978205107,Style Changes
12__1,4,0,Team 12,Sewing,0,True,2015-01-06,style_change,0.0296468380229181,Style Changes
12__1,5,0,Team 12,Sewing,0,True,2015-01-07,style_change,0.0296379156262989,Style Changes
12__1,6,0,Team 12,Sewing,0,True,2015-01-08,style_change,0.0296442526428321,Style Changes
12__1,7,0,Team 12,Sewing,0,True,2015-01-10,style_change,0.0296300907709596,Style Changes
12__1,8,0,Team 12,Sewing,0,False,2015-01-11,style_change,0.0296179613166221,Style Changes
12__1,9,0,Team 12,Sewing,0,False,2015-01-12,style_change,0.0296047264814189,Style Changes
12__1,10,0,Team 12,Sewing,0,False,2015-01-13,style_change,0.0295983090259455,Style Changes
12__1,11,0,Team 12,Sewing,0,False,2015-01-14,style_change,0.0295944385435366,Style Changes
12__1,12,0,Team 12,Sewing,0,False,2015-01-15,style_change,0.0295872644888115,Style Changes
12__1,13,0,Team 12,Sewing,0,False,2015-01-17,style_change,0.0296032181561066,Style Changes
12__1,14,0,Team 12,Sewing,0,False,2015-01-18,style_change,0.0296238910810502,Style Changes
12__1,15,0,Team 12,Sewing,0,False,2015-01-19,style_change,0.0295013432776116,Style Changes
12__1,16,0,Team 12,Sewing,0,False,2015-01-20,style_change,0.0294420705671013,Style Changes
12__1,17,0,Team 12,Sewing,0,False,2015-01-21,style_change,0.0294244122294907,Style Changes
12__1,18,0,Team 12,Sewing,0,False,2015-01-22,style_change,0.0294088078002961,Style Changes
12__1,19,0,Team 12,Sewing,0,False,2015-01-24,style_change,0.0294037193048349,Style Changes
12__1,20,0,Team 12,Sewing,0,False,2015-01-25,style_change,0.0294033836710653,Style Changes
12__1,21,0,Team 12,Sewing,0,False,2015-01-26,style_change,0.0294031692356268,Style Changes
12__1,22,0,Team 12,Sewing,0,False,2015-01-27,style_change,0.0294034478364378,Style Changes
12__1,23,0,Team 12,Sewing,0,False,2015-01-28,style_change,0.0293973144026159,Style Changes
12__1,24,0,Team 12,Sewing,0,False,2015-01-29,style_change,0.0294027567706276,Style Changes
12__1,25,0,Team 12,Sewing,0,False,2015-01-31,style_change,0.0294073038365139,Style Changes
12__1,26,0,Team 12,Sewing,0,False,2015-02-01,style_change,0.0294085872569666,Style Changes
12__1,27,0,Team 12,Sewing,0,False,2015-02-02,style_change,0.0294240075327282,Style Changes
12__1,28,0,Team 12,Sewing,0,False,2015-02-03,style_change,0.0294071262363492,Style Changes
12__1,29,0,Team 12,Sewing,0,False,2015-02-04,style_change,0.0294027922713817,Style Changes
12__1,30,0,Team 12,Sewing,0,False,2015-02-05,style_change,0.0293904555315913,Style Changes
12__1,31,0,Team 12,Sewing,0,False,2015-02-07,style_change,0.0294011259750287,Style Changes
12__1,32,0,Team 12,Sewing,0,False,2015-02-08,style_change,0.0294084907922218,Style Changes
12__1,33,0,Team 12,Sewing,0,False,2015-02-09,style_change,0.0294132429834491,Style Changes
12__1,34,0,Team 12,Sewing,0,False,2015-02-10,style_change,0.0293968672642249,Style Changes
12__1,35,0,Team 12,Sewing,0,False,2015-02-11,style_change,0.029380363081991,Style Changes
12__1,36,0,Team 12,Sewing,0,False,2015-02-12,style_change,0.0293655195384814,Style Changes
12__1,37,0,Team 12,Sewing,0,False,2015-02-14,style_change,0.0293716615138753,Style Changes
12__1,38,0,Team 12,Sewing,0,False,2015-02-15,style_change,0.0293563617916867,Style Changes
12__1,39,0,Team 12,Sewing,0,False,2015-02-16,style_change,0.0293592778420528,Style Changes
12__1,40,0,Team 12,Sewing,0,False,2015-02-17,style_change,0.0293633222661333,Style Changes
12__1,41,1,Team 12,Sewing,0,False,2015-02-18,style_change,0.029367742934605,Style Changes
12__1,42,1,Team 12,Sewing,0,False,2015-02-19,style_change,0.0293644499852029,Style Changes
12__1,43,1,Team 12,Sewing,0,False,2015-02-22,style_change,0.0293663825883633,Style Changes
12__1,44,1,Team 12,Sewing,0,False,2015-02-23,style_change,0.0293676948539558,Style Changes
12__1,45,1,Team 12,Sewing,0,False,2015-02-24,style_change,0.0293556257096425,Style Changes
12__1,46,1,Team 12,Sewing,0,False,2015-02-25,style_change,0.0293439080422736,Style Changes
12__1,47,1,Team 12,Sewing,0,False,2015-02-26,style_change,0.0293463633636781,Style Changes
12__1,48,1,Team 12,Sewing,0,False,2015-02-28,style_change,0.029350456522458,Style Changes
12__1,49,1,Team 12,Sewing,0,False,2015-03-01,style_change,0.0293645198863704,Style Changes
12__1,50,2,Team 12,Sewing,0,False,2015-03-02,style_change,0.0293775335053542,Style Changes
12__1,51,2,Team 12,Sewing,0,False,2015-03-03,style_change,0.0293719073528811,Style Changes
12__1,52,2,Team 12,Sewing,0,False,2015-03-04,style_change,0.0293662366638967,Style Changes
12__1,53,2,Team 12,Sewing,0,False,2015-03-05,style_change,0.0293607469645262,Style Changes
12__1,54,2,Team 12,Sewing,0,False,2015-03-07,style_change,0.029377744467719,Style Changes
12__1,55,2,Team 12,Sewing,0,False,2015-03-08,style_change,0.0293873837932915,Style Changes
12__1,56,2,Team 12,Sewing,0,False,2015-03-09,style_change,0.0293970529402126,Style Changes
12__1,57,2,Team 12,Sewing,0,False,2015-03-10,style_change,0.0294059665503585,Style Changes
12__1,58,2,Team 12,Sewing,0,False,2015-03-11,style_change,0.0294051035832639,Style Changes
1__0,0,0,Team 1,Finishing,0,True,2015-01-01,style_change,0.0298620532479734,Style Changes
1__0,1,0,Team 1,Finishing,0,True,2015-01-03,style_change,0.0299920747156386,Style Changes
1__0,2,0,Team 1,Finishing,0,True,2015-01-04,style_change,0.0301051657787564,Style Changes
1__0,3,0,Team 1,Finishing,0,True,2015-01-05,style_change,0.030262777760642,Style Changes
1__0,4,0,Team 1,Finishing,0,True,2015-01-06,style_change,0.0303564314481446,Style Changes
1__0,5,0,Team 1,Finishing,0,True,2015-01-07,style_change,0.0304505901083585,Style Changes
1__0,6,0,Team 1,Finishing,0,True,2015-01-08,style_change,0.0305286839007442,Style Changes
1__0,7,0,Team 1,Finishing,0,True,2015-01-10,style_change,0.0306657282019425,Style Changes
1__0,8,0,Team 1,Finishing,0,False,2015-01-11,style_change,0.0306770567858479,Style Changes
1__0,9,0,Team 1,Finishing,0,False,2015-01-12,style_change,0.0307334552435169,Style Changes
1__0,10,0,Team 1,Finishing,0,False,2015-01-13,style_change,0.0310451229443043,Style Changes
1__0,11,0,Team 1,Finishing,0,False,2015-01-14,style_change,0.0310514165084037,Style Changes
1__0,12,0,Team 1,Finishing,0,False,2015-01-15,style_change,0.0310569259309222,Style Changes
1__0,13,0,Team 1,Finishing,0,False,2015-01-17,style_change,0.0310618616112431,Style Changes
1__0,14,0,Team 1,Finishing,0,False,2015-01-21,style_change,0.0310098037320713,Style Changes
1__0,15,0,Team 1,Finishing,0,False,2015-01-22,style_change,0.0311026766589056,Style Changes
1__0,16,0,Team 1,Finishing,0,False,2015-01-24,style_change,0.0310688212936957,Style Changes
1__0,17,0,Team 1,Finishing,0,False,2015-01-25,style_change,0.0311138793676852,Style Changes
1__0,18,0,Team 1,Finishing,0,False,2015-01-26,style_change,0.0311167292600287,Style Changes
1__0,19,0,Team 1,Finishing,0,False,2015-01-27,style_change,0.0311158474025022,Style Changes
1__0,20,0,Team 1,Finishing,0,False,2015-01-28,style_change,0.031117264166248,Style Changes
1__0,21,0,Team 1,Finishing,0,False,2015-01-29,style_change,0.0311168812484896,Style Changes
1__0,22,0,Team 1,Finishing,0,False,2015-01-31,style_change,0.0310781535313423,Style Changes
1__0,23,0,Team 1,Finishing,0,False,2015-02-01,style_change,0.0310482407292106,Style Changes
1__0,24,0,Team 1,Finishing,0,False,2015-02-02,style_change,0.0311587774919897,Style Changes
1__0,25,0,Team 1,Finishing,0,False,2015-02-03,style_change,0.031174068683797,Style Changes
1__0,26,0,Team 1,Finishing,0,False,2015-02-04,style_change,0.0311763001290768,Style Changes
1__0,27,0,Team 1,Finishing,0,False,2015-02-05,style_change,0.0311811502203545,Style Changes
1__0,28,0,Team 1,Finishing,0,False,2015-02-07,style_change,0.0311804343552595,Style Changes
1__0,29,0,Team 1,Finishing,0,False,2015-02-08,style_change,0.0311808289355709,Style Changes
1__0,30,0,Team 1,Finishing,0,False,2015-02-09,style_change,0.0311852749351609,Style Changes
1__0,31,0,Team 1,Finishing,0,False,2015-02-10,style_change,0.0311894991714748,Style Changes
1__0,32,0,Team 1,Finishing,0,False,2015-02-11,style_change,0.0312074668118918,Style Changes
1__0,33,0,Team 1,Finishing,0,False,2015-02-12,style_change,0.0312225686977104,Style Changes
1__0,34,0,Team 1,Finishing,0,False,2015-02-14,style_change,0.0312299113634368,Style Changes
1__0,35,0,Team 1,Finishing,0,False,2015-02-15,style_change,0.0313600812317662,Style Changes
1__0,36,1,Team 1,Finishing,0,False,2015-02-22,style_change,0.0313657777154256,Style Changes
1__0,37,1,Team 1,Finishing,0,False,2015-02-26,style_change,0.031346142543329,Style Changes
1__0,38,1,Team 1,Finishing,0,False,2015-02-28,style_change,0.0313275850038116,Style Changes
1__0,39,1,Team 1,Finishing,0,False,2015-03-01,style_change,0.031263670887489,Style Changes
1__0,40,2,Team 1,Finishing,0,False,2015-03-02,style_change,0.0312134979468069,Style Changes
1__0,41,2,Team 1,Finishing,0,False,2015-03-03,style_change,0.031167955360018,Style Changes
1__0,42,2,Team 1,Finishing,0,False,2015-03-04,style_change,0.0311610242177379,Style Changes
1__0,43,2,Team 1,Finishing,0,False,2015-03-05,style_change,0.0311550710671458,Style Changes
1__0,44,2,Team 1,Finishing,0,False,2015-03-07,style_change,0.0311374265664684,Style Changes
1__0,45,2,Team 1,Finishing,0,False,2015-03-08,style_change,0.0311423348643835,Style Changes
1__0,46,2,Team 1,Finishing,0,False,2015-03-09,style_change,0.0326320967466101,Style Changes
1__0,47,2,Team 1,Finishing,0,False,2015-03-10,style_change,0.0326389676007419,Style Changes
1__0,48,2,Team 1,Finishing,0,False,2015-03-11,style_change,0.0326322463480609,Style Changes
1__1,0,0,Team 1,Sewing,0,True,2015-01-01,style_change,0.029694838193862,Style Changes
1__1,1,0,Team 1,Sewing,0,True,2015-01-03,style_change,0.0296605423878944,Style Changes
1__1,2,0,Team 1,Sewing,0,True,2015-01-04,style_change,0.029683024005394,Style Changes
1__1,3,0,Team 1,Sewing,0,True,2015-01-05,style_change,0.0297031655239358,Style Changes
1__1,4,0,Team 1,Sewing,0,True,2015-01-06,style_change,0.0297199653436641,Style Changes
1__1,5,0,Team 1,Sewing,0,True,2015-01-07,style_change,0.029734034932344,Style Changes
1__1,6,0,Team 1,Sewing,0,True,2015-01-08,style_change,0.0297419384276755,Style Changes
1__1,7,0,Team 1,Sewing,0,True,2015-01-10,style_change,0.0297499080752813,Style Changes
1__1,8,0,Team 1,Sewing,0,False,2015-01-11,style_change,0.0297578757305282,Style Changes
1__1,9,0,Team 1,Sewing,0,False,2015-01-12,style_change,0.0297626556586688,Style Changes
1__1,10,0,Team 1,Sewing,0,False,2015-01-13,style_change,0.0297658772542514,Style Changes
1__1,11,0,Team 1,Sewing,0,False,2015-01-14,style_change,0.0297689840068514,Style Changes
1__1,12,0,Team 1,Sewing,0,False,2015-01-15,style_change,0.0297671784303093,Style Changes
1__1,13,0,Team 1,Sewing,0,False,2015-01-17,style_change,0.0297353367045357,Style Changes
1__1,14,0,Team 1,Sewing,0,False,2015-01-18,style_change,0.0297135486615151,Style Changes
1__1,15,0,Team 1,Sewing,0,False,2015-01-19,style_change,0.0297139555692959,Style Changes
1__1,16,0,Team 1,Sewing,0,False,2015-01-21,style_change,0.0297132956560847,Style Changes
1__1,17,0,Team 1,Sewing,0,False,2015-01-22,style_change,0.0297270938793773,Style Changes
1__1,18,0,Team 1,Sewing,0,False,2015-01-24,style_change,0.0297476196143189,Style Changes
1__1,19,0,Team 1,Sewing,0,False,2015-01-25,style_change,0.0297684352795519,Style Changes
1__1,20,0,Team 1,Sewing,0,False,2015-01-26,style_change,0.0297637656823664,Style Changes
1__1,21,0,Team 1,Sewing,0,False,2015-01-27,style_change,0.0297555882698899,Style Changes
1__1,22,0,Team 1,Sewing,0,False,2015-01-28,style_change,0.029767417595593,Style Changes
1__1,23,0,Team 1,Sewing,0,False,2015-01-29,style_change,0.0297941911841055,Style Changes
1__1,24,0,Team 1,Sewing,0,False,2015-01-31,style_change,0.0298188677801801,Style Changes
1__1,25,0,Team 1,Sewing,0,False,2015-02-01,style_change,0.0293674711522391,Style Changes
1__1,26,0,Team 1,Sewing,0,False,2015-02-02,style_change,0.0290915727267105,Style Changes
1__1,27,0,Team 1,Sewing,0,False,2015-02-03,style_change,0.0287198253065095,Style Changes
1__1,28,0,Team 1,Sewing,0,False,2015-02-04,style_change,0.0287479818220353,Style Changes
1__1,29,0,Team 1,Sewing,0,False,2015-02-05,style_change,0.028405122861528,Style Changes
1__1,30,0,Team 1,Sewing,0,False,2015-02-07,style_change,0.0284378947755841,Style Changes
1__1,31,0,Team 1,Sewing,0,False,2015-02-08,style_change,0.028466431423814,Style Changes
1__1,32,0,Team 1,Sewing,0,False,2015-02-09,style_change,0.0284667554550978,Style Changes
1__1,33,0,Team 1,Sewing,0,False,2015-02-10,style_change,0.0285563722992499,Style Changes
1__1,34,0,Team 1,Sewing,0,False,2015-02-11,style_change,0.0280166959100554,Style Changes
1__1,35,0,Team 1,Sewing,0,False,2015-02-12,style_change,0.0275152459986265,Style Changes
1__1,36,0,Team 1,Sewing,0,False,2015-02-14,style_change,0.0272593466692799,Style Changes
1__1,37,0,Team 1,Sewing,0,False,2015-02-15,style_change,0.0270122249059638,Style Changes
1__1,38,0,Team 1,Sewing,0,False,2015-02-16,style_change,0.026777269189255,Style Changes
1__1,39,0,Team 1,Sewing,0,False,2015-02-17,style_change,0.0265543213941723,Style Changes
1__1,40,1,Team 1,Sewing,0,False,2015-02-18,style_change,0.0265741426577317,Style Changes
1__1,41,1,Team 1,Sewing,0,False,2015-02-19,style_change,0.0265997914525593,Style Changes
1__1,42,1,Team 1,Sewing,1,False,2015-02-24,style_change,0.0257285191368927,Style Changes
1__1,43,1,Team 1,Sewing,1,False,2015-02-25,style_change,0.0255059154320236,Style Changes
1__1,44,1,Team 1,Sewing,2,False,2015-02-26,style_change,0.0242712726146098,Style Changes
1__1,45,1,Team 1,Sewing,2,False,2015-02-28,style_change,0.0234356063510278,Style Changes
1__1,46,1,Team 1,Sewing,0,False,2015-03-01,style_change,0.0234584257068734,Style Changes
1__1,47,2,Team 1,Sewing,0,False,2015-03-02,style_change,0.0235174338138832,Style Changes
1__1,48,2,Team 1,Sewing,0,False,2015-03-03,style_change,0.0235630207333914,Style Changes
1__1,49,2,Team 1,Sewing,0,False,2015-03-04,style_change,0.0235980137012341,Style Changes
1__1,50,2,Team 1,Sewing,0,False,2015-03-05,style_change,0.0236315276684614,Style Changes
1__1,51,2,Team 1,Sewing,0,False,2015-03-07,style_change,0.0236753318691788,Style Changes
1__1,52,2,Team 1,Sewing,0,False,2015-03-08,style_change,0.0237046945404373,Style Changes
1__1,53,2,Team 1,Sewing,0,False,2015-03-09,style_change,0.023733948814864,Style Changes
1__1,54,2,Team 1,Sewing,0,False,2015-03-10,style_change,0.0237587724300425,Style Changes
1__1,55,2,Team 1,Sewing,0,False,2015-03-11,style_change,0.0237777036428167,Style Changes
2__0,0,0,Team 2,Finishing,0,True,2015-01-01,style_change,0.0297278163992439,Style Changes
2__0,1,0,Team 2,Finishing,0,True,2015-01-03,style_change,0.029745723854908,Style Changes
2__0,2,0,Team 2,Finishing,0,True,2015-01-04,style_change,0.0297606207966953,Style Changes
2__0,3,0,Team 2,Finishing,0,True,2015-01-05,style_change,0.0297742043192824,Style Changes
2__0,4,0,Team 2,Finishing,0,True,2015-01-06,style_change,0.0297882342954473,Style Changes
2__0,5,0,Team 2,Finishing,0,True,2015-01-07,style_change,0.0298009802345627,Style Changes
2__0,6,0,Team 2,Finishing,0,True,2015-01-08,style_change,0.0298146419363918,Style Changes
2__0,7,0,Team 2,Finishing,0,True,2015-01-10,style_change,0.0298249511086144,Style Changes
2__0,8,0,Team 2,Finishing,0,False,2015-01-11,style_change,0.02983430313234,Style Changes
2__0,9,0,Team 2,Finishing,0,False,2015-01-12,style_change,0.02984773782578,Style Changes
2__0,10,0,Team 2,Finishing,0,False,2015-01-13,style_change,0.0298538179512093,Style Changes
2__0,11,0,Team 2,Finishing,0,False,2015-01-14,style_change,0.0298364836429765,Style Changes
2__0,12,0,Team 2,Finishing,0,False,2015-01-17,style_change,0.0298217241129507,Style Changes
2__0,13,0,Team 2,Finishing,0,False,2015-01-21,style_change,0.0297838994640863,Style Changes
2__0,14,0,Team 2,Finishing,0,False,2015-01-22,style_change,0.0298274721522111,Style Changes
2__0,15,0,Team 2,Finishing,0,False,2015-01-24,style_change,0.0298213061134005,Style Changes
2__0,16,0,Team 2,Finishing,0,False,2015-01-25,style_change,0.0298532465792388,Style Changes
2__0,17,0,Team 2,Finishing,0,False,2015-01-26,style_change,0.029849966406547,Style Changes
2__0,18,0,Team 2,Finishing,0,False,2015-01-27,style_change,0.0298487729515465,Style Changes
2__0,19,0,Team 2,Finishing,0,False,2015-01-28,style_change,0.0298212010257972,Style Changes
2__0,20,0,Team 2,Finishing,0,False,2015-01-29,style_change,0.0298218516126022,Style Changes
2__0,21,0,Team 2,Finishing,0,False,2015-01-31,style_change,0.0298130091218912,Style Changes
2__0,22,0,Team 2,Finishing,0,False,2015-02-01,style_change,0.0298088718628659,Style Changes
2__0,23,0,Team 2,Finishing,0,False,2015-02-03,style_change,0.0295227492721143,Style Changes
2__0,24,0,Team 2,Finishing,0,False,2015-02-04,style_change,0.0294645564533282,Style Changes
2__0,25,0,Team 2,Finishing,0,False,2015-02-05,style_change,0.0291811810630133,Style Changes
2__0,26,0,Team 2,Finishing,0,False,2015-02-07,style_change,0.0288666374484921,Style Changes
2__0,27,0,Team 2,Finishing,0,False,2015-02-08,style_change,0.028876475664917,Style Changes
2__0,28,0,Team 2,Finishing,0,False,2015-02-09,style_change,0.0286842369257889,Style Changes
2__0,29,0,Team 2,Finishing,0,False,2015-02-10,style_change,0.0286510246613979,Style Changes
2__0,30,0,Team 2,Finishing,0,False,2015-02-11,style_change,0.0286532042749716,Style Changes
2__0,31,0,Team 2,Finishing,0,False,2015-02-12,style_change,0.0287171805335228,Style Changes
2__0,32,0,Team 2,Finishing,0,False,2015-02-15,style_change,0.0288296010985272,Style Changes
2__0,33,0,Team 2,Finishing,0,False,2015-02-17,style_change,0.028863184188531,Style Changes
2__0,34,1,Team 2,Finishing,0,False,2015-02-18,style_change,0.0288617445608083,Style Changes
2__0,35,1,Team 2,Finishing,0,False,2015-02-19,style_change,0.0288782903048333,Style Changes
2__0,36,1,Team 2,Finishing,0,False,2015-02-22,style_change,0.028899105816991,Style Changes
2__0,37,1,Team 2,Finishing,0,False,2015-02-23,style_change,0.0288492317254056,Style Changes
2__0,38,1,Team 2,Finishing,0,False,2015-02-24,style_change,0.0288035286560082,Style Changes
2__0,39,1,Team 2,Finishing,0,False,2015-02-25,style_change,0.0287690135311218,Style Changes
2__0,40,1,Team 2,Finishing,0,False,2015-02-26,style_change,0.0287443812224055,Style Changes
2__0,41,1,Team 2,Finishing,0,False,2015-02-28,style_change,0.0287210400233669,Style Changes
2__0,42,1,Team 2,Finishing,0,False,2015-03-01,style_change,0.0286983289409477,Style Changes
2__0,43,2,Team 2,Finishing,0,False,2015-03-02,style_change,0.0286997538440793,Style Changes
2__0,44,2,Team 2,Finishing,0,False,2015-03-03,style_change,0.0287273072637133,Style Changes
